_id,AREA_ID,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,X,Y,LONGITUDE,LATITUDE,OBJECTID,Shape__Area,Shape__Length,geometry
6441,25886861,25926662,49885,94,94,Wychwood (94),Wychwood (94),,,-79.425514947,43.6769192679,16491505,3217959.609375,7515.779658331329,"{u'type': u'Polygon', u'coordinates': (((309967.1200473126, 4837586.769010802), (310047.7833592018, 4837610.769759188), (310125.79759519105, 4837634.120514409), (310131.08974685956, 4837635.397501066), (310217.0352101481, 4837659.69424658), (310226.5724833685, 4837658.4292602725), (310239.99686812016, 4837661.914223814), (310245.73503264476, 4837665.359187524), (310249.61114384583, 4837669.708141616), (310367.5965255047, 4837703.941783073), (310517.1118109449, 4837747.381328259), (310521.8969475153, 4837731.228499382), (310616.5276598527, 4837758.294216123), (310738.6941615287, 4837794.583836275), (310734.1430316898, 4837810.738665149), (310743.2292921377, 4837813.459636675), (310750.8645100241, 4837788.190904353), (310870.52193989244, 4837825.517513556), (310880.94323860743, 4837828.596481356), (310874.78506285587, 4837848.252273129), (310938.9619023892, 4837866.489082451), (310964.06562194164, 4837873.123013157), (310964.3036286875, 4837871.227033234), (310973.7759002047, 4837874.068003514), (310978.9180469289, 4837856.954184792), (311029.3744931988, 4837871.266035183), (311077.81288162974, 4837885.005891574), (311126.94929008867, 4837899.24674271), (311194.2262185459, 4837918.746538896), (311191.7841487025, 4837922.209502158), (311227.91118427354, 4837932.699392529), (311272.2134541883, 4837945.560258129), (311320.45383699384, 4837959.391113643), (311372.0123149167, 4837974.173959224), (311376.5204435266, 4837959.425115432), (311387.029743248, 4837922.865502653), (311389.2908077261, 4837914.942586568), (311401.5981587209, 4837872.11204024), (311426.65587331884, 4837784.900964106), (311435.88413646515, 4837752.295309534), (311438.388207948, 4837745.43338226), (311453.5126390617, 4837687.892991873), (311485.02353779663, 4837582.704106605), (311493.7797874565, 4837551.611436114), (311511.87630343175, 4837487.607114481), (311526.45371903, 4837435.418667668), (311537.76704121014, 4837385.921192276), (311590.5045450833, 4837207.930079586), (311611.45114226005, 4837134.599857271), (311666.36870785605, 4836942.334896748), (311679.0070679992, 4836894.754401519), (311513.2503175297, 4836846.014911514), (311484.56249537895, 4836837.8089973675), (311281.37567239435, 4836779.699605495), (311104.55060501234, 4836729.1661345735), (311101.7995261735, 4836728.4411421595), (311015.02403950895, 4836705.5513816485), (310689.0146974773, 4836619.578281624), (310493.63909897313, 4836567.279829561), (310207.46489885286, 4836490.674632647), (310202.3717529231, 4836489.37164631), (310188.80236576643, 4836538.35912635), (310175.7549933874, 4836581.838664854), (310083.3163549482, 4836889.90139604), (310069.62296407763, 4836935.53391198), (310139.65197067615, 4836948.601775669), (310128.0516395498, 4836987.133366979), (310118.57836914016, 4837018.600033236), (310114.11124161206, 4837033.0558799105), (310080.47128134937, 4837145.023692541), (310055.2425611462, 4837228.870803519), (310019.7665483685, 4837346.361557993), (309996.37288048345, 4837423.635738931), (309982.3824810645, 4837470.075246767), (309967.50305625034, 4837519.458723433), (309985.40456930094, 4837524.417671468), (309971.5871748444, 4837571.5381721845), (309967.1200473126, 4837586.769010802)),)}"
6442,25886820,25926663,49885,100,100,Yonge-Eglinton (100),Yonge-Eglinton (100),,,-79.4035901675,43.704689367700006,16491521,3160333.98828125,7872.021073686329,"{u'type': u'Polygon', u'coordinates': (((311976.6207350817, 4840247.040982789), (312084.2568220469, 4840278.040660641), (312173.3563774579, 4840304.539385207), (312169.01225337724, 4840315.039274357), (312163.3230912148, 4840336.538047553), (312157.1039136764, 4840354.037862873), (312149.1966876992, 4840370.536688674), (312141.5074676799, 4840380.036588232), (312136.47632366035, 4840385.035535338), (312131.6951867815, 4840389.535487717), (312121.5058949586, 4840396.035418799), (312110.03656643035, 4840402.534349819), (312099.41026211274, 4840410.034270339), (312091.00302145566, 4840418.533180427), (312084.1278248866, 4840431.033048431), (312078.15765415714, 4840441.032942816), (312074.6575543021, 4840452.532821494), (312073.3125161081, 4840461.033731881), (312074.0305370526, 4840469.531642373), (312056.12202751555, 4840560.529682946), (312040.46158237034, 4840650.52573432), (312036.05445713544, 4840677.02545503), (312031.4293256002, 4840702.024191547), (312024.4281258104, 4840724.02295957), (312020.46001269633, 4840739.524796146), (312018.17794754234, 4840746.0247276), (311989.9241416325, 4840844.022694477), (311961.8253400931, 4840941.022672053), (311932.78851153376, 4841036.022670801), (312110.1725996846, 4841087.023141514), (312247.8055477458, 4841128.521710714), (312380.000339911, 4841169.020290344), (312397.56384370185, 4841173.52124376), (312556.3523987572, 4841220.515756396), (312724.6462265775, 4841270.507238111), (312871.44843781943, 4841311.1528173555), (312872.8914785486, 4841297.437961717), (312881.3627186802, 4841239.015576831), (312893.90207445546, 4841159.677412296), (312900.94227394054, 4841109.761937935), (312913.93264237617, 4841025.087829776), (312916.24670785613, 4841006.834022031), (312939.861377888, 4840859.2235771455), (312950.2626734676, 4840804.174157278), (312965.75911309064, 4840706.652184995), (312969.8652296147, 4840681.742447541), (312991.09683163965, 4840542.514915088), (313001.4001238793, 4840477.249603157), (313032.8510159162, 4840278.033703885), (313035.03807753074, 4840255.534941122), (313046.5414032596, 4840172.040821722), (313048.040445674, 4840160.541943004), (313061.0758151534, 4840073.789858179), (313074.1701866498, 4839994.054699495), (313084.3294743281, 4839921.060469705), (313089.20661260805, 4839889.562802103), (313098.9588891373, 4839827.5664564185), (313105.9000853544, 4839771.070052667), (313113.43729894195, 4839720.571585715), (313131.1918022684, 4839606.075794504), (313145.1581975552, 4839503.078882002), (313166.81581152475, 4839364.581344772), (313174.8760399967, 4839312.583894039), (313112.0722396164, 4839306.311957168), (313086.66451164585, 4839311.7758982545), (313018.9055705745, 4839333.08467004), (312944.5894418602, 4839360.95137233), (312853.5788348367, 4839393.515024295), (312758.6741163966, 4839431.106623082), (312726.31118932576, 4839442.602500244), (312677.12878046377, 4839460.698306985), (312652.43107295246, 4839469.214215977), (312637.52764604613, 4839474.963154615), (312621.8681973174, 4839477.471127433), (312608.89082591765, 4839489.97199491), (312602.50464291, 4839490.823985623), (312489.4474044419, 4839537.02449296), (312419.6094040312, 4839567.683166317), (312404.27796485944, 4839573.857100481), (312386.369452335, 4839591.777910599), (312371.66003076575, 4839593.084896148), (312322.9176346486, 4839615.922653027), (312233.6760785386, 4839659.00819455), (312158.562927047, 4839694.7948137475), (312123.925934911, 4839711.189639298), (312100.4522651586, 4839783.621874237), (312105.0523973135, 4839790.459802309), (312105.78341851686, 4839796.2737410255), (312104.9073936583, 4839802.125679265), (312102.78233315004, 4839811.584579406), (312065.25926302443, 4839939.88022476), (312033.25235035457, 4840053.768022562), (311988.9200858979, 4840205.063425763), (311976.6207350817, 4840247.040982789)),)}"
6443,25886834,25926664,49885,97,97,Yonge-St.Clair (97),Yonge-St.Clair (97),,,-79.3978707687,43.687858872,16491537,2222464.265625,8130.41127575658,"{u'type': u'Polygon', u'coordinates': (((313572.83236285136, 4837693.591027448), (313555.86787614314, 4837681.174158008), (313409.3716741695, 4837591.674097957), (313201.1037004173, 4837459.685485012), (313076.9831404264, 4837381.195310102), (313068.3888939306, 4837375.696367923), (313059.7016447217, 4837369.197436325), (313051.04639648093, 4837363.697494162), (313042.32614637405, 4837358.199551961), (313033.54589452624, 4837352.199615085), (313030.0947955483, 4837350.0476377), (313029.06776628643, 4837353.527600798), (313023.55160919955, 4837373.24839168), (313013.1263122574, 4837409.548006772), (312996.07482643717, 4837466.010408061), (312978.9553386866, 4837523.214801545), (312965.1769460882, 4837568.51932124), (312948.4744701797, 4837623.845734737), (312938.27617959946, 4837657.8413743805), (312926.13483363803, 4837697.940949348), (312878.5264769982, 4837855.176283042), (312848.9516341532, 4837952.069256419), (312845.67954097525, 4837964.366126162), (312819.68880033004, 4838051.3322049165), (312794.54408355406, 4838131.006360972), (312771.4484253248, 4838207.502550842), (312741.56857388915, 4838310.187463591), (312673.3286290788, 4838541.238017816), (312612.925907824, 4838753.526771599), (312612.9279081614, 4838759.585707584), (312614.722959873, 4838765.418646031), (312618.3130629739, 4838770.130596409), (312711.7507418474, 4838793.23135665), (312719.7909724238, 4838796.510322376), (312724.9141193573, 4838798.88929748), (312733.65637009137, 4838802.8922556015), (312742.6326272597, 4838801.098274973), (312791.4490270042, 4838816.4871146735), (312777.1106184133, 4838866.455586111), (312770.4254273893, 4838878.546458064), (312757.8320682388, 4838916.510056449), (312733.1733657959, 4839008.105087853), (312708.4176604345, 4839097.4121435555), (312684.43297738064, 4839191.606147832), (312673.762673183, 4839226.738776417), (312669.7245585721, 4839251.196518014), (312667.20148821967, 4839293.709069104), (312611.52589171426, 4839277.511237536), (312578.29093868955, 4839267.496341737), (312484.2182412106, 4839240.77461958), (312453.6223690603, 4839347.187494859), (312435.07784039964, 4839411.068819762), (312424.4665382268, 4839455.30735239), (312408.34007861954, 4839513.9457328515), (312386.369452335, 4839591.777910599), (312404.27796485944, 4839573.857100481), (312419.6094040312, 4839567.683166317), (312489.4474044419, 4839537.02449296), (312602.50464291, 4839490.823985623), (312608.89082591765, 4839489.97199491), (312621.8681973174, 4839477.471127433), (312637.52764604613, 4839474.963154615), (312652.43107295246, 4839469.214215977), (312677.12878046377, 4839460.698306985), (312726.31118932576, 4839442.602500244), (312758.6741163966, 4839431.106623082), (312853.5788348367, 4839393.515024295), (312944.5894418602, 4839360.95137233), (313018.9055705745, 4839333.08467004), (313086.66451164585, 4839311.7758982545), (313112.0722396164, 4839306.311957168), (313174.8760399967, 4839312.583894039), (313233.84471154306, 4838936.5388677735), (313236.8917979124, 4838917.126072977), (313250.86419374164, 4838824.13605602), (313259.61844200554, 4838771.141616345), (313269.8707325908, 4838706.147303603), (313273.5278363044, 4838684.147536258), (313279.2149978229, 4838654.648848264), (313296.85350043845, 4838597.087457471), (313299.7455828499, 4838587.65055735), (313334.2145648108, 4838471.152790448), (313369.5605724145, 4838365.654907532), (313399.7814333891, 4838265.6579663865), (313411.6257708288, 4838226.659379386), (313438.47053526517, 4838131.660385469), (313476.5006188871, 4838011.165661991), (313504.9654297603, 4837917.9256499065), (313512.56664627494, 4837892.794916204), (313537.52835739165, 4837812.173770596), (313543.6525318641, 4837792.674977263), (313561.0570274593, 4837732.534614655), (313572.83236285136, 4837693.591027448)),)}"
6444,25886593,25926665,49885,27,27,York University Heights (27),York University Heights (27),,,-79.4888829298,43.765736490900004,16491553,25418210.125,25632.335241766403,"{u'type': u'Polygon', u'coordinates': (((304374.19977793563, 4846441.251884733), (304406.84071483207, 4846451.3017798215), (304405.127665624, 4846467.3486124575), (304402.80159883143, 4846478.261498639), (304401.29555558256, 4846485.330424916), (304402.43558826804, 4846501.340257929), (304399.4345020859, 4846517.07909379), (304384.4960732731, 4846523.77002404), (304369.1366323935, 4846522.230040145), (304354.17620295624, 4846528.980969773), (304339.6467859122, 4846522.526037134), (304323.5273232347, 4846516.638098582), (304312.3470022893, 4846524.568015908), (304324.64735534135, 4846532.249935758), (304317.0171362853, 4846544.186811289), (304299.57663565734, 4846548.937761795), (304289.1173354576, 4846539.435860921), (304273.94790003577, 4846536.14689527), (304260.2475068034, 4846528.864971257), (304248.78717780544, 4846538.114874821), (304236.21781698195, 4846549.274758475), (304219.9973513977, 4846543.204821834), (304204.468905658, 4846545.294800086), (304200.3277867309, 4846562.073625128), (304202.177839768, 4846580.914428645), (304200.6677963544, 4846601.156217568), (304187.9974325961, 4846616.445058182), (304173.56801835424, 4846630.845908068), (304154.8174800941, 4846637.91283445), (304141.7281043515, 4846641.592796129), (304137.1679734062, 4846653.405672975), (304135.18791655166, 4846658.533619506), (304136.8319637022, 4846669.874501253), (304137.8869939672, 4846673.670461678), (304138.12000064313, 4846677.476421992), (304136.7229605158, 4846684.155352357), (304134.1588868881, 4846690.6012851605), (304131.44080884085, 4846697.2812155215), (304129.4997531018, 4846701.165175032), (304126.78167507134, 4846701.863167766), (304123.05356806394, 4846700.465182353), (304118.1754280476, 4846697.824209916), (304115.85836152715, 4846699.182195761), (304104.97704917414, 4846700.463182451), (304099.6468961414, 4846708.752096053), (304099.5488933232, 4846709.068092761), (304094.5467496691, 4846725.130925316), (304100.4469189762, 4846739.112779517), (304115.5873535641, 4846746.553701878), (304133.44686621253, 4846750.252663244), (304145.32720722316, 4846756.862594295), (304143.5991576039, 4846759.768564009), (304140.17705934553, 4846765.522504039), (304125.0276244811, 4846762.873531712), (304118.30743154464, 4846771.103445939), (304119.2464584353, 4846786.921281036), (304119.2874596116, 4846787.611273847), (304123.4475789639, 4846805.174090742), (304137.61798567855, 4846819.355942852), (304153.31743632077, 4846825.815875455), (304169.3978979484, 4846821.381921619), (304185.6483644515, 4846815.21598583), (304200.1377803875, 4846814.894989127), (304205.77794225677, 4846825.407879513), (304207.1879826693, 4846842.998696156), (304211.4881060522, 4846859.433524828), (304211.1980976714, 4846875.516357195), (304211.84911630384, 4846891.8361870935), (304215.79822962236, 4846906.7360317875), (304222.5784242021, 4846922.567866759), (304219.09832422354, 4846944.516638016), (304219.20132715115, 4846952.936550263), (304219.358331612, 4846965.817416031), (304205.52893455717, 4846982.916237877), (304199.25875448587, 4847004.255015541), (304187.2084085061, 4847018.107871218), (304173.1380045399, 4847031.202734814), (304158.32757932524, 4847044.613595131), (304141.89810761926, 4847058.182453803), (304124.6076112195, 4847068.425347144), (304108.7381555955, 4847080.304223434), (304099.52689111757, 4847092.022101383), (304084.1764504331, 4847094.725073285), (304073.7261503809, 4847105.403962063), (304069.7760369084, 4847123.032778401), (304066.08593090787, 4847139.174610252), (304054.7856064255, 4847155.541439784), (304048.7854340916, 4847174.38124354), (304051.82552129857, 4847190.16207912), (304048.5054259098, 4847207.521898291), (304035.22504460666, 4847216.803801662), (304001.8750872347, 4847205.532919226), (304007.135238141, 4847228.091684206), (304006.44521826896, 4847241.374545849), (303994.1948665427, 4847250.13145469), (303966.485071041, 4847250.083455323), (303967.9551131718, 4847263.2133185435), (303982.0345173747, 4847263.623314213), (303990.6047633774, 4847270.944237909), (303984.11557699286, 4847289.144048372), ...),)}"
6445,25886688,25926666,49885,31,31,Yorkdale-Glen Park (31),Yorkdale-Glen Park (31),,,-79.4571080738,43.714671529300006,16491569,11566687.5585938,13953.4080976784,"{u'type': u'Polygon', u'coordinates': (((309660.95735584066, 4840414.596135301), (309626.8703785399, 4840411.8561632065), (309553.91828658385, 4840392.411366036), (309452.09536680457, 4840366.882632232), (309244.81742289034, 4840303.65029306), (309049.6348259472, 4840243.526921735), (308896.19442608336, 4840196.609412497), (308647.4242928594, 4840121.193201686), (308315.2277677688, 4840018.255279773), (307994.0295584139, 4839918.53632495), (307705.1372756766, 4839830.267250689), (307451.67500900105, 4839753.861052462), (307390.8442696804, 4840041.367019531), (307386.10213407857, 4840063.635784685), (307381.4310005171, 4840085.92754959), (307376.8288689212, 4840108.225314455), (307372.2787388266, 4840130.544079097), (307367.79761070583, 4840152.864843739), (307363.37748432887, 4840175.205608169), (307359.016359639, 4840197.563372432), (307354.7262369902, 4840219.925136674), (307350.49511602946, 4840242.303900734), (307346.32499682286, 4840264.683664799), (307342.2238795908, 4840287.085428647), (307338.17376381427, 4840309.505192303), (307337.30273891427, 4840314.423140468), (307334.2016502746, 4840331.927955942), (307330.2825382538, 4840354.356719529), (307326.4324282077, 4840376.8074828945), (307322.6413198582, 4840399.255246304), (307318.9112132595, 4840421.724009502), (307315.2421083962, 4840444.198772639), (307311.64300554997, 4840466.683535687), (307308.34391130105, 4840489.246297928), (307269.96781494824, 4840754.678501539), (307235.62283363106, 4840990.359019634), (307232.06473192014, 4841011.759794305), (307208.80106714065, 4841169.485133943), (307144.9832434406, 4841615.927436682), (307076.36828228354, 4842095.811391501), (307050.7015485816, 4842275.364504851), (307031.5680015618, 4842406.805124098), (307016.32656579535, 4842511.528024231), (307013.23547742015, 4842532.76080125), (307010.30639367306, 4842552.881589964), (307072.8101866295, 4842574.435364489), (307090.3686903012, 4842580.271303452), (307107.95719483605, 4842586.032243213), (307125.575700231, 4842591.725183684), (307143.20520594507, 4842597.349124886), (307160.8637124899, 4842602.910066743), (307178.5432196394, 4842608.393009438), (307196.24372738256, 4842613.801952896), (307213.96423570433, 4842619.151896987), (307231.70374457235, 4842624.423841886), (307249.4632540187, 4842629.630787484), (307267.25376435136, 4842634.764733842), (307285.05427496857, 4842639.835680867), (307527.60323273804, 4842709.8449496925), (307806.41523105075, 4842792.672085064), (308192.6613118011, 4842908.71987451), (308195.6733982062, 4842909.143870127), (308288.6760663643, 4842936.493585034), (308704.40199356165, 4843061.091286868), (308886.56221993844, 4843115.719718088), (308899.90460275, 4843119.872674859), (308900.4916195921, 4843120.027673246), (308915.23004244734, 4843123.9246327225), (308916.53407986014, 4843124.2716291165), (308923.58128206, 4843126.3436075505), (308929.1544419576, 4843127.9805905195), (308945.32590594975, 4843133.018538067), (308948.0009821426, 4843110.975769336), (308948.6059993783, 4843105.981821738), (308950.6270569467, 4843089.327996476), (308952.19810169184, 4843076.38313231), (308981.42193403933, 4842835.483660538), (308982.7519719817, 4842827.123748308), (308983.72199959937, 4842818.653837222), (308984.7620292218, 4842810.182926138), (308985.86406061804, 4842801.722014964), (308987.0230936595, 4842793.27310366), (308988.2531287283, 4842784.835192242), (308989.5431655234, 4842776.395280861), (308990.9032043278, 4842767.973369277), (308992.3222448205, 4842759.562457592), (308993.81328738196, 4842751.165545759), (308995.3623316083, 4842742.773633883), (308996.97137754963, 4842734.394721859), (308998.6534255862, 4842726.035809638), (309000.39247526485, 4842717.683897349), (309002.2025269683, 4842709.343984924), (309004.07258040033, 4842701.024072298), (309004.91260434, 4842694.805137602), (309005.8136300358, 4842688.594202823), (309006.7826576765, 4842682.395267908), (309007.8226873487, 4842676.204332915), (309008.911718434, 4842670.024397816), (309010.07275157975, 4842663.865462492), (309010.5437650338, 4842661.483487513), ...),)}"
6446,25886404,25926667,49885,114,114,Lambton Baby Point (114),Lambton Baby Point (114),,,-79.4960452553,43.6574201304,16491585,3406856.80859375,11181.7883163997,"{u'type': u'Polygon', u'coordinates': (((304354.6332444727, 4835657.5403896505), (304334.8516778872, 4835669.039267582), (304302.7267577841, 4835680.538145546), (304267.6007517482, 4835681.0371403545), (304228.35062763665, 4835669.535262635), (304195.1626771651, 4835655.534411447), (304159.50565600593, 4835636.532613387), (304124.5996563436, 4835621.530772857), (304086.88057613804, 4835603.028969526), (304050.72254065337, 4835581.52619807), (304010.9404013582, 4835568.024341664), (303973.50232916785, 4835561.023416208), (303946.97056928056, 4835564.523379166), (303914.3136339397, 4835573.521283759), (303906.032396758, 4835575.522262549), (303888.37489100563, 4835581.5201989245), (303872.9994506124, 4835590.520103419), (303869.6553548238, 4835593.019076891), (303857.280000338, 4835602.018981366), (303852.71286951477, 4835605.38294566), (303845.0596502973, 4835611.018885836), (303835.4653754743, 4835618.51780625), (303833.49631906516, 4835620.017790319), (303831.0902501419, 4835622.5177637935), (303822.0269905213, 4835631.517668248), (303815.08879176446, 4835638.5165939545), (303854.90193179477, 4835681.020142329), (303869.52835060086, 4835700.021940447), (303884.52778009546, 4835718.523743882), (303901.1242553183, 4835740.02551546), (303918.84276270476, 4835757.028334823), (303938.4993255942, 4835777.030122327), (303963.031028095, 4835799.030888608), (303983.5616160395, 4835816.530702692), (303994.9989435766, 4835826.531596459), (304019.1556353808, 4835843.533415827), (304043.6553370102, 4835860.534235215), (304068.1870395772, 4835876.534065243), (304091.7797152551, 4835889.53492712), (304110.02923792653, 4835897.53484212), (304121.8115753738, 4835902.035794288), (304143.186187548, 4835911.03569866), (304171.99801274244, 4835921.536587072), (304185.4963993461, 4835926.037539242), (304203.77692292444, 4835930.036496725), (304222.1204483009, 4835934.537448878), (304247.1811660822, 4835939.037401031), (304272.5568928763, 4835945.0383372465), (304297.55660891894, 4835947.539310619), (304318.99622298393, 4835951.040273395), (304346.4640097175, 4835954.04024148), (304782.4254966231, 4835991.054847967), (304788.2376630998, 4835991.054847968), (304794.0498295694, 4835991.555842649), (304799.861996047, 4835991.555842649), (304805.7051634135, 4835991.5558426455), (304811.51832991483, 4835991.556842635), (304817.3294963582, 4835992.056837325), (304823.140662804, 4835992.557832016), (304828.9218283943, 4835993.0588267), (304834.73399486573, 4835993.5588213885), (304840.5131603952, 4835994.059816079), (304846.2933259597, 4835995.05980546), (304852.0734915085, 4835995.560800142), (304857.82265618147, 4835996.5617895285), (304861.82277075556, 4835997.061784212), (304862.41678776994, 4835991.562842583), (304863.9188307766, 4835959.561182281), (304911.8162026724, 4835968.5670867), (304916.79634531005, 4835956.379216087), (304926.395620249, 4835947.217313346), (304983.38825257943, 4835892.048899057), (304990.5924589226, 4835887.207950465), (304999.24470673525, 4835884.144982982), (305021.8363537859, 4835877.248056246), (305039.99987401586, 4835871.782114289), (305054.19328053214, 4835866.694168336), (305071.3497719136, 4835859.3242466), (305086.71321193135, 4835849.136354794), (305099.42657604103, 4835837.201481531), (305108.7138420153, 4835821.283650558), (305119.2991451421, 4835793.383946805), (305125.6503270195, 4835780.958078758), (305152.1610862677, 4835753.563369709), (305161.83736337954, 4835744.158469588), (305177.7238183386, 4835721.48171044), (305196.70336186467, 4835695.232989225), (305203.916568424, 4835681.740132542), (305218.49898603855, 4835665.45530552), (305224.1111467456, 4835655.863407405), (305227.808252612, 4835645.151521179), (305232.7413938633, 4835630.425677588), (305235.4864724484, 4835618.487804399), (305236.38249807846, 4835606.512931587), (305236.2974956122, 4835593.838066208), (305238.5015586668, 4835566.822353173), (305240.60361883935, 4835553.088499055), (305241.05763181567, 4835544.706588099), (305245.140748717, 4835529.718747316), (305251.061918268, 4835517.825873672), ...),)}"
6447,25886627,25926668,49885,38,38,Lansing-Westgate (38),Lansing-Westgate (38),,,-79.4247477215,43.754271154899996,16491601,10254357.3710938,15391.584157019699,"{u'type': u'Polygon', u'coordinates': (((309632.52171684604, 4846630.090983286), (309628.2885960083, 4846653.885735064), (309596.17467925453, 4846834.463851557), (309634.2727732652, 4846847.121720695), (309718.27518535074, 4846871.518468803), (309821.2181391677, 4846827.863926837), (310094.98200032336, 4846907.907100825), (310234.0089925492, 4846947.173695961), (310334.01686450886, 4846979.9373577265), (310436.905819212, 4847012.650020197), (310580.3309380045, 4847056.152571694), (310793.5420610535, 4847122.220890671), (311552.44085660676, 4847357.056472855), (311613.7606092461, 4847162.187505109), (311690.2468060177, 4847187.1002486395), (311699.0050575632, 4847189.979219), (311710.1773783871, 4847192.004198363), (311719.0936343692, 4847192.451194067), (311729.824942445, 4847192.45819443), (311737.09315106075, 4847191.31420664), (311749.4435054666, 4847187.823243513), (311764.3219324223, 4847183.407290129), (311772.2621603494, 4847182.933295392), (311780.2193888068, 4847183.451290323), (311828.1717660234, 4847197.817142625), (311836.81501422566, 4847199.648123918), (311851.0524229492, 4847199.391127177), (311865.316832562, 4847202.0161004225), (311868.1039120048, 4847188.313243285), (311885.9704207264, 4847087.558293743), (311904.4139462967, 4846993.919270236), (311914.52823426295, 4846936.772866211), (311920.51940485486, 4846903.425214021), (311922.65446564567, 4846891.546337916), (311935.7098374941, 4846821.571067841), (311953.6933494827, 4846720.446122811), (311971.36585282785, 4846626.772100256), (311982.31016444677, 4846566.437729875), (311986.70028928405, 4846538.479021634), (311999.9266658274, 4846464.863789974), (312001.99472470465, 4846453.351910134), (312019.85623319005, 4846354.028946967), (312037.3027300567, 4846262.155906214), (312042.05686553323, 4846239.1311466545), (312051.9551475992, 4846191.218647035), (312057.00329132134, 4846163.579935666), (312059.4613613386, 4846151.1370656155), (312071.9847180775, 4846087.681728396), (312076.46684591874, 4846068.800925652), (312080.59296361345, 4846051.826102999), (312082.47301733424, 4846046.115162685), (312085.0330904516, 4846037.608251594), (312087.74316786876, 4846029.14834001), (312090.52324729913, 4846020.717428131), (312093.3733287457, 4846012.30651604), (312096.2824118745, 4846003.917603734), (312099.272497333, 4845995.557691122), (312102.3315847755, 4845987.229778187), (312105.4526740038, 4845978.917865089), (312108.6437652305, 4845970.628951753), (312111.9128587058, 4845962.378038031), (312114.1629229829, 4845955.288112134), (312116.48298926227, 4845948.218186039), (312118.86305727693, 4845941.167259749), (312121.30312700087, 4845934.140333216), (312123.8031984515, 4845927.128406528), (312126.36327163334, 4845920.148479499), (312128.983346527, 4845913.178552384), (312131.6634231498, 4845906.23762496), (312134.3935012099, 4845899.327697214), (312137.19358127774, 4845892.427769377), (312139.8506572591, 4845886.009836493), (312145.9348312703, 4845871.897984093), (312148.0448915963, 4845866.456040999), (312150.0949501923, 4845860.999098063), (312152.07400675386, 4845855.507155487), (312153.99306159606, 4845849.999213087), (312155.8551148013, 4845844.46827092), (312157.63616567984, 4845838.917328947), (312159.3652150593, 4845833.346387192), (312161.0142621438, 4845827.749445699), (312162.6053075719, 4845822.140504337), (312164.13635126257, 4845816.507563219), (312165.5853926076, 4845810.858622266), (312166.9764322844, 4845805.1866815565), (312168.2954698978, 4845799.506740925), (312169.55550581653, 4845793.82080035), (312170.74553972564, 4845788.108860048), (312173.3116126561, 4845771.588032676), (312177.60573496576, 4845750.178256428), (311931.3706589703, 4845531.861526215), (311737.6140914792, 4845360.08431299), (311715.07944398234, 4845340.106520839), (311710.4583111894, 4845335.675566946), (311705.79917730374, 4845331.195613581), (311701.18804479943, 4845326.6646607425), (311696.61791345966, 4845322.086708399), (311692.09878358315, 4845317.465756505), (311687.61765480635, 4845312.797805108), (311683.1885275079, 4845308.086854165), ...),)}"
